Legislation Number,URL,Congress,Title,Sponsor,Date of Introduction,Committees,Latest Action,Latest Action Date,Number of Cosponsors,Amends Bill,Date Offered,Date Submitted,Date Proposed,Amends Amendment
S.Res. 700,https://www.congress.gov/bill/116th-congress/senate-resolution/700,116th Congress (2019-2020),"A resolution designating the week of September 19 through September 26, 2020, as ""National Estuaries Week"".","Whitehouse, Sheldon [Sen.-D-RI] (Introduced 09/16/2020)",9/16/2020,,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5676; text: CR S5655)",9/16/2020,22,,,,,
S.Res. 593,https://www.congress.gov/bill/116th-congress/senate-resolution/593,116th Congress (2019-2020),"A resolution to recognize the 50th anniversary of Earth Day and the leadership of its founder, Senator Gaylord Nelson.","Baldwin, Tammy [Sen.-D-WI] (Introduced 05/20/2020)",5/20/2020,Senate - Environment and Public Works,Referred to the Committee on Environment and Public Works. (text: CR S2556-2557),5/20/2020,16,,,,,
S.Res. 537,https://www.congress.gov/bill/116th-congress/senate-resolution/537,116th Congress (2019-2020),A resolution encouraging the Trump Administration to maintain protections under the National Environmental Policy Act and reverse ongoing administrative actions to weaken this landmark law and its protections for American communities.,"Carper, Thomas R. [Sen.-D-DE] (Introduced 03/10/2020)",3/10/2020,Senate - Environment and Public Works,Referred to the Committee on Environment and Public Works. (text: CR S1674),3/10/2020,6,,,,,
S.Res. 422,https://www.congress.gov/bill/116th-congress/senate-resolution/422,116th Congress (2019-2020),"A resolution recognizing November 15, 2019, as ""America Recycles Day"" and expressing the sense of the Senate that recycling promotes a healthy economy and responsible environmental stewardship.","Carper, Thomas R. [Sen.-D-DE] (Introduced 11/14/2019)",11/14/2019,,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6614; text: CR S6611)",11/14/2019,1,,,,,
S.Res. 372,https://www.congress.gov/bill/116th-congress/senate-resolution/372,116th Congress (2019-2020),A resolution expressing the sense of the Senate that the Federal Government should establish a national goal of conserving at least 30 percent of the land and ocean of the United States by 2030.,"Udall, Tom [Sen.-D-NM] (Introduced 10/22/2019)",10/22/2019,Senate - Energy and Natural Resources,Referred to the Committee on Energy and Natural Resources. (text: CR S5976-5977),10/22/2019,13,,,,,
S.Res. 342,https://www.congress.gov/bill/116th-congress/senate-resolution/342,116th Congress (2019-2020),"A resolution expressing the need for immediate climate action in response to the report of the United Nations Intergovernmental Panel on Climate Change entitled ""Special Report on the Ocean and Cryosphere in a Changing Climate"".","Markey, Edward J. [Sen.-D-MA] (Introduced 09/25/2019)",9/25/2019,"Senate - Commerce, Science, and Transportation","Referred to the Committee on Commerce, Science, and Transportation. (text: CR S5711-5712)",9/25/2019,4,,,,,
S.Res. 316,https://www.congress.gov/bill/116th-congress/senate-resolution/316,116th Congress (2019-2020),A resolution supporting the clean vehicle emissions standards of the United States and defending the authority of States under the Clean Air Act to protect the people of those States from harmful air pollution.,"Harris, Kamala D. [Sen.-D-CA] (Introduced 09/18/2019)",9/18/2019,Senate - Environment and Public Works,Referred to the Committee on Environment and Public Works. (text: CR S5579-5580),9/18/2019,33,,,,,
S.Res. 305,https://www.congress.gov/bill/116th-congress/senate-resolution/305,116th Congress (2019-2020),"A resolution designating the week of September 14 through September 21, 2019, as ""National Estuaries Week"".","Whitehouse, Sheldon [Sen.-D-RI] (Introduced 08/01/2019)",8/1/2019,,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5318; text: CR S5317)",8/1/2019,26,,,,,
S.Res. 290,https://www.congress.gov/bill/116th-congress/senate-resolution/290,116th Congress (2019-2020),A resolution celebrating 50 years of environmental progress in the Cuyahoga River Valley and Lake Erie.,"Brown, Sherrod [Sen.-D-OH] (Introduced 07/29/2019)",7/29/2019,,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S5149; text: CR S5149)",7/29/2019,1,,,,,
S.Res. 59,https://www.congress.gov/bill/116th-congress/senate-resolution/59,116th Congress (2019-2020),A resolution recognizing the duty of the Federal Government to create a Green New Deal.,"Markey, Edward J. [Sen.-D-MA] (Introduced 02/07/2019)",2/7/2019,Senate - Environment and Public Works,Referred to the Committee on Environment and Public Works. (text: CR S1140-1142),2/7/2019,14,,,,,
H.R. 7389,https://www.congress.gov/bill/115th-congress/house-bill/7389,115th Congress (2017-2018),"To amend the FAST Act to improve the Federal permitting process, and for other purposes.","Marino, Tom [Rep.-R-PA-10] (Introduced 12/21/2018)",12/21/2018,House - Natural Resources,Referred to the House Committee on Natural Resources.,12/21/2018,0,,,,,
H.R. 7347,https://www.congress.gov/bill/115th-congress/house-bill/7347,115th Congress (2017-2018),"To support carbon dioxide utilization and direct air capture research, to facilitate the permitting and development of carbon capture, utilization, and sequestration projects and carbon dioxide pipelines, and for other purposes.","Peters, Scott H. [Rep.-D-CA-52] (Introduced 12/19/2018)",12/19/2018,"House - Energy and Commerce, Science, Space, and Technology, Natural Resources, Transportation and Infrastructure, Ways and Means",Referred to the Subcommittee on Highways and Transit.,12/20/2018,3,,,,,
H.R. 7284,https://www.congress.gov/bill/115th-congress/house-bill/7284,115th Congress (2017-2018),"To require the Director of the United States Geological Survey to perform a nationwide survey of perfluorinated compounds, and for other purposes.","Kildee, Daniel T. [Rep.-D-MI-5] (Introduced 12/12/2018)",12/12/2018,House - Natural Resources,Referred to the House Committee on Natural Resources.,12/12/2018,5,,,,,
H.R. 7279,https://www.congress.gov/bill/115th-congress/house-bill/7279,115th Congress (2017-2018),Water Infrastructure Improvement Act,"Gibbs, Bob [Rep.-R-OH-7] (Introduced 12/12/2018)",12/12/2018,House - Transportation and Infrastructure,Became Public Law No: 115-436.,1/14/2019,6,,,,,
H.R. 7232,https://www.congress.gov/bill/115th-congress/house-bill/7232,115th Congress (2017-2018),"To establish a National Wildlife Corridors Program to provide for the protection and restoration of certain native fish, wildlife, and plant species, and for other purposes.","Beyer, Donald S., Jr. [Rep.-D-VA-8] (Introduced 12/10/2018)",12/10/2018,"House - Natural Resources, Armed Services, Agriculture, Transportation and Infrastructure","Referred to the Subcommittee on Water, Power and Oceans.",12/13/2018,0,,,,,
H.R. 7231,https://www.congress.gov/bill/115th-congress/house-bill/7231,115th Congress (2017-2018),"To provide regulatory relief for conventional marginally producing oil and gas wells from the Environmental Protection Agency's ""Methane Rule"".","Thompson, Glenn [Rep.-R-PA-5] (Introduced 12/10/2018)",12/10/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,12/10/2018,0,,,,,
H.R. 7226,https://www.congress.gov/bill/115th-congress/house-bill/7226,115th Congress (2017-2018),"To promote remediation of orphan hardrock mines, and for other purposes.","Tipton, Scott  R. [Rep.-R-CO-3] (Introduced 12/06/2018)",12/6/2018,"House - Transportation and Infrastructure, Energy and Commerce, Natural Resources",Referred to the Subcommittee on Energy and Mineral Resources.,12/10/2018,0,,,,,
H.R. 7211,https://www.congress.gov/bill/115th-congress/house-bill/7211,115th Congress (2017-2018),"To amend the Mineral Leasing Act to authorize the Secretary of the Interior to regulate hydraulic fracturing operations on Federal lands, and for other purposes.","Soto, Darren [Rep.-D-FL-9] (Introduced 11/30/2018)",11/30/2018,"House - Natural Resources, Energy and Commerce",Referred to the Subcommittee on Energy and Mineral Resources.,12/13/2018,0,,,,,
H.R. 7194,https://www.congress.gov/bill/115th-congress/house-bill/7194,115th Congress (2017-2018),"To repeal the Waters of the United States rule and amend the Federal Water Pollution Control Act definition of navigable waters, and for other purposes.","Herrera Beutler, Jaime [Rep.-R-WA-3] (Introduced 11/29/2018)",11/29/2018,House - Transportation and Infrastructure,Referred to the Subcommittee on Water Resources and Environment.,11/30/2018,1,,,,,
H.R. 7189,https://www.congress.gov/bill/115th-congress/house-bill/7189,115th Congress (2017-2018),"To modernize the National Air Toxics Assessment, the Integrated Risk Information System, and the Agency for Toxic Substances and Disease Registry, and for other purposes.","Foster, Bill [Rep.-D-IL-11] (Introduced 11/29/2018)",11/29/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,11/29/2018,2,,,,,
H.R. 7179,https://www.congress.gov/bill/115th-congress/house-bill/7179,115th Congress (2017-2018),"To require the Administrator of the Environmental Protection Agency to revise certain ethylene oxide emissions standards under the Clean Air Act, and for other purposes.","Schneider, Bradley Scott [Rep.-D-IL-10] (Introduced 11/28/2018)",11/28/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,11/28/2018,2,,,,,
H.R. 7168,https://www.congress.gov/bill/115th-congress/house-bill/7168,115th Congress (2017-2018),"To direct the Administrator of the Environmental Protection Agency, as required by section 112(d)(6) of the Clean Air Act (42 U.S.C. 7412(d)(6)), to review and revise as necessary the emissions standards for sources of ethylene oxides, and for other purposes.","Lipinski, Daniel [Rep.-D-IL-3] (Introduced 11/20/2018)",11/20/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,11/20/2018,0,,,,,
H.R. 7155,https://www.congress.gov/bill/115th-congress/house-bill/7155,115th Congress (2017-2018),To reauthorize appropriations for the creation and analysis of national drinking water standards.,"Meng, Grace [Rep.-D-NY-6] (Introduced 11/16/2018)",11/16/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,11/16/2018,0,,,,,
H.R. 7154,https://www.congress.gov/bill/115th-congress/house-bill/7154,115th Congress (2017-2018),To replace drinking water fountains in playgrounds and parks under the Reducing Lead in Drinking Water Grant Program.,"Meng, Grace [Rep.-D-NY-6] (Introduced 11/16/2018)",11/16/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,11/16/2018,0,,,,,
H.R. 7087,https://www.congress.gov/bill/115th-congress/house-bill/7087,115th Congress (2017-2018),"To require development and implementation of an interagency plan to assist communities affected by climate change in the Ohio River Basin, and for other purposes.","Lamb, Conor [Rep.-D-PA-18] (Introduced 10/23/2018)",10/23/2018,"House - Energy and Commerce, Transportation and Infrastructure, Natural Resources, Agriculture, Financial Services","Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.",10/26/2018,2,,,,,
H.R. 7078,https://www.congress.gov/bill/115th-congress/house-bill/7078,115th Congress (2017-2018),"To amend the Safe Drinking Water Act to require the Administrator of the Environmental Protection Agency to publish a maximum contaminant level goal and promulgate a national primary drinking water regulation for microcystin toxin, and for other purposes.","Kaptur, Marcy [Rep.-D-OH-9] (Introduced 10/19/2018)",10/19/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,10/19/2018,6,,,,,
H.R. 7042,https://www.congress.gov/bill/115th-congress/house-bill/7042,115th Congress (2017-2018),"To exempt certain wildfire mitigation activities from certain environmental requirements, and for other purposes.","LaMalfa, Doug [Rep.-R-CA-1] (Introduced 10/05/2018)",10/5/2018,"House - Natural Resources, Agriculture",Referred to the Subcommittee on Conservation and Forestry.,10/22/2018,1,,,,,
H.R. 7007,https://www.congress.gov/bill/115th-congress/house-bill/7007,115th Congress (2017-2018),"To require the Administrator of the Environmental Protection Agency to study State efforts to regulate certain uses of nitrous oxide, and for other purposes.","Torres, Norma J. [Rep.-D-CA-35] (Introduced 09/28/2018)",9/28/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,9/28/2018,0,,,,,
H.R. 6967,https://www.congress.gov/bill/115th-congress/house-bill/6967,115th Congress (2017-2018),"To amend the Federal Water Pollution Control Act to prohibit sewage dumping into the Great Lakes, and for other purposes.","Lipinski, Daniel [Rep.-D-IL-3] (Introduced 09/28/2018)",9/28/2018,House - Transportation and Infrastructure,Referred to the House Committee on Transportation and Infrastructure.,9/28/2018,1,,,,,
H.R. 6951,https://www.congress.gov/bill/115th-congress/house-bill/6951,115th Congress (2017-2018),To amend the Safe Drinking Water Act to address lead contamination in school drinking water.,"Lawrence, Brenda L. [Rep.-D-MI-14] (Introduced 09/27/2018)",9/27/2018,House - Energy and Commerce,Referred to the House Committee on Energy and Commerce.,9/27/2018,48,,,,,
H.R. 6944,https://www.congress.gov/bill/115th-congress/house-bill/6944,115th Congress (2017-2018),"To establish centers of excellence for innovative stormwater control infrastructure, and for other purposes.","Heck, Denny [Rep.-D-WA-10] (Introduced 09/27/2018)",9/27/2018,"House - Transportation and Infrastructure, Science, Space, and Technology","Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",9/27/2018,8,,,,,
H.R. 6889,https://www.congress.gov/bill/115th-congress/house-bill/6889,115th Congress (2017-2018),"To amend the Federal Water Pollution Control Act to make changes with respect to water quality certification, and for other purposes.","McKinley, David B. [Rep.-R-WV-1] (Introduced 09/25/2018)",9/25/2018,House - Transportation and Infrastructure,Referred to the House Committee on Transportation and Infrastructure.,9/25/2018,4,,,,,
